date,open,high,low,close,volume
2025-05-14,1.1718,1.1902,1.0331,1.1350,3884630.78325
2025-05-15,1.1270,1.1472,0.9477,0.9854,3987802.38762
2025-05-16,0.9842,1.1476,0.9704,1.0040,4381168.83894
2025-05-17,1.0059,1.0098,0.9218,0.9314,3272560.69936
2025-05-18,0.9291,1.0972,0.9272,1.0681,7468226.21929
2025-05-19,1.0697,1.0786,0.9305,0.9935,4699587.74545
2025-05-20,0.9949,1.0204,0.9315,0.9747,3051777.50110
2025-05-21,0.9777,1.1900,0.9582,1.1161,8956149.33226
2025-05-22,1.1175,1.2013,1.1038,1.2000,5923483.34358
2025-05-23,1.2010,1.3916,1.1032,1.1139,10115456.96994
2025-05-24,1.1119,1.1723,1.0837,1.1223,2565018.48645
2025-05-25,1.1172,1.1359,1.0119,1.1044,3412320.38849
2025-05-26,1.1091,1.2000,1.1030,1.1261,3035413.89366
2025-05-27,1.1276,1.1620,1.0782,1.1080,2387145.11007
2025-05-28,1.1074,1.1349,1.0608,1.1205,1316167.96813
2025-05-29,1.1197,1.1855,1.0454,1.0558,2327133.70782
2025-05-30,1.0549,1.0634,0.8861,0.8882,3389846.81587
2025-05-31,0.8888,0.8905,0.7863,0.8523,4594151.05003
2025-06-01,0.8499,0.8888,0.8143,0.8739,2815352.16387
2025-06-02,0.8747,0.9660,0.8394,0.9484,3409790.72387
2025-06-03,0.9491,1.0485,0.9413,0.9713,5848947.07585
2025-06-04,0.9751,0.9940,0.8796,0.8813,4700303.58753
2025-06-05,0.8826,0.9011,0.7966,0.8264,3388207.85064
2025-06-06,0.8289,0.8830,0.8126,0.8145,5760179.23298
2025-06-07,0.8149,0.9254,0.8133,0.8730,9526767.01235
2025-06-08,0.8714,0.9308,0.8420,0.8902,2591991.00419
2025-06-09,0.8889,1.0313,0.8703,1.0240,6047719.76182
2025-06-10,1.0303,1.0765,0.9896,1.0268,5312066.67514
2025-06-11,1.0277,1.0457,0.9313,0.9553,2900133.60276
2025-06-12,0.9528,0.9650,0.8753,0.8880,2982144.83206
2025-06-13,0.8860,0.8861,0.7939,0.8534,6639191.53625
2025-06-14,0.8526,0.8658,0.8192,0.8327,2586439.50252
2025-06-15,0.8350,0.8660,0.8265,0.8510,1087788.06234
2025-06-16,0.8508,0.9042,0.8326,0.8326,3816858.39423
2025-06-17,0.8338,0.8630,0.7488,0.7705,3120264.52060
2025-06-18,0.7716,0.8055,0.7350,0.7920,3095004.53140
2025-06-19,0.7921,0.8129,0.7737,0.7931,2228365.29791
2025-06-20,0.7948,0.8204,0.7352,0.7605,2980598.18855
2025-06-21,0.7610,0.7805,0.6740,0.7009,2712356.85785
2025-06-22,0.7005,0.7140,0.6360,0.6887,3764235.64481
2025-06-23,0.6873,0.8460,0.6754,0.8299,6501327.02402
2025-06-24,0.8324,0.8835,0.8248,0.8693,5197099.23578
2025-06-25,0.8701,0.8946,0.7869,0.7955,3364705.87045
2025-06-26,0.7946,0.8260,0.7495,0.7551,3323933.50547
2025-06-27,0.7559,0.8244,0.7501,0.7730,2241885.08496
2025-06-28,0.7729,0.8470,0.7715,0.8304,2704709.78782
2025-06-29,0.8270,0.9062,0.8077,0.8722,3621644.47581
2025-06-30,0.8682,0.9036,0.8308,0.8626,4601812.47413
2025-07-01,0.8644,0.8691,0.7798,0.7827,2527699.09669
2025-07-02,0.7830,0.9326,0.7791,0.9081,7973521.40506
2025-07-03,0.9117,0.9556,0.8787,0.9232,4856884.65826
2025-07-04,0.9232,0.9400,0.8188,0.8455,3469730.73152
2025-07-05,0.8469,0.8640,0.8129,0.8457,1979174.22118
2025-07-06,0.8444,0.9069,0.8337,0.8783,3490793.00649
2025-07-07,0.8776,0.9050,0.8246,0.8422,4464178.21903
2025-07-08,0.8397,0.8700,0.8246,0.8481,3070380.65959
2025-07-09,0.8454,0.9641,0.8362,0.9595,4533438.86809
2025-07-10,0.9614,1.0675,0.9441,1.0493,5804707.51075
2025-07-11,1.0504,1.0735,0.9324,0.9600,7734683.88641
2025-07-12,0.9593,0.9891,0.9096,0.9598,2935163.68240
2025-07-13,0.9558,1.0361,0.9520,0.9952,2476645.54987
2025-07-14,0.9945,1.0983,0.9912,1.0100,3695933.25813
2025-07-15,1.0118,1.0750,0.9625,1.0750,6605355.83386
2025-07-16,1.0750,1.1371,1.0368,1.0789,4161454.99079
2025-07-17,1.0827,1.1183,1.0172,1.0674,4150344.22003
2025-07-18,1.0677,1.1395,0.9745,1.0110,5496613.31653
2025-07-19,1.0126,1.0894,0.9857,1.0767,2234626.08547
2025-07-20,1.0777,1.2989,1.0682,1.2133,7370413.44782
2025-07-21,1.2132,1.3247,1.1792,1.2397,5420151.08526
2025-07-22,1.2386,1.3138,1.1502,1.2720,4293584.31690
2025-07-23,1.2689,1.3096,1.0915,1.1636,5409371.93411
2025-07-24,1.1622,1.1858,1.0183,1.0318,5442332.95553
2025-07-25,1.0312,1.0774,0.9932,1.0732,4844942.06343
2025-07-26,1.0725,1.0924,1.0584,1.0613,2662553.92824
2025-07-27,1.0602,1.1438,1.0600,1.1238,3036920.33272
2025-07-28,1.1238,1.1759,1.0220,1.0279,2617989.98421
2025-07-29,1.0255,1.0807,0.9603,0.9842,3708564.84632
2025-07-30,0.9839,0.9938,0.9100,0.9655,2968027.04184
2025-07-31,0.9647,1.0110,0.9136,0.9197,2679777.91427
2025-08-01,0.9179,0.9216,0.8453,0.8789,2505051.29590
2025-08-02,0.8776,0.8942,0.8196,0.8537,1808246.08820
2025-08-03,0.8600,0.9053,0.8417,0.8973,971971.57109
2025-08-04,0.8991,0.9382,0.8983,0.9256,2018892.19298
2025-08-05,0.9258,0.9293,0.8501,0.8716,1580372.37155
2025-08-06,0.8705,0.9142,0.8486,0.9038,1187889.85896
2025-08-07,0.9039,0.9548,0.8940,0.9525,2793754.24105
2025-08-08,0.9522,0.9843,0.9333,0.9750,1516290.51705
2025-08-09,0.9743,1.0332,0.9644,1.0103,1760982.44149
2025-08-10,1.0112,1.0376,0.9615,1.0077,1773853.49175
2025-08-11,1.0019,1.0377,0.9030,0.9110,2503380.83583
2025-08-12,0.9130,1.0012,0.8853,0.9890,1999378.93335
2025-08-13,0.9898,1.0585,0.9868,1.0338,2575123.13071
2025-08-14,1.0321,1.0683,0.8951,0.9187,4986045.31197
2025-08-15,0.9182,0.9441,0.8479,0.8742,1658897.10009
2025-08-16,0.8752,0.8895,0.8639,0.8839,645014.01462
2025-08-17,0.8848,0.9597,0.8762,0.9136,1332727.82842
2025-08-18,0.9129,0.9136,0.8513,0.8680,1193511.58609
2025-08-19,0.8693,0.8841,0.8138,0.8245,1841691.82061
2025-08-20,0.8275,0.8767,0.8112,0.8714,1643918.86137
2025-08-21,0.8713,0.8835,0.8323,0.8500,770307.66600
2025-08-22,0.8498,0.9346,0.7928,0.9318,3358283.95014
2025-08-23,0.9320,0.9346,0.8860,0.9034,1165855.04195
2025-08-24,0.9084,0.9208,0.8480,0.8646,1730892.71370
2025-08-25,0.8651,0.8935,0.7573,0.7780,1443273.23857
2025-08-26,0.7780,0.8179,0.7690,0.8129,828780.98106
2025-08-27,0.8124,0.8395,0.8050,0.8171,761673.34260
2025-08-28,0.8193,0.8539,0.8129,0.8531,768457.23079
2025-08-29,0.8521,0.8559,0.7737,0.7941,1431510.10366
2025-08-30,0.7951,0.8159,0.7822,0.8058,598870.05858
2025-08-31,0.8096,0.8165,0.7834,0.7838,420843.72659
2025-09-01,0.7834,0.8070,0.7311,0.7588,1894656.96424
2025-09-02,0.7609,0.8212,0.7527,0.8187,1751433.59175
2025-09-03,0.8193,0.8255,0.7935,0.8162,1334447.74765
2025-09-04,0.8201,0.8253,0.7730,0.7860,2453186.89943
2025-09-05,0.7852,0.8283,0.7840,0.8184,1447538.60097
2025-09-06,0.8184,0.8224,0.7996,0.8172,1118855.01250
2025-09-07,0.8160,0.8391,0.8160,0.8327,531802.45010
2025-09-08,0.8300,0.8740,0.8257,0.8702,973103.49685
2025-09-09,0.8699,0.9044,0.8532,0.8738,2221345.30395
2025-09-10,0.8743,0.9069,0.8669,0.8949,857244.97184
2025-09-11,0.8951,0.9092,0.8743,0.9092,524636.10401
2025-09-12,0.9101,0.9601,0.8915,0.9505,1525484.91014
2025-09-13,0.9505,0.9900,0.9457,0.9774,1238191.30291
2025-09-14,0.9779,0.9780,0.9129,0.9259,935133.51413
2025-09-15,0.9292,0.9386,0.8603,0.8797,1116469.35405
2025-09-16,0.8789,0.9685,0.8675,0.9627,929735.26565
2025-09-17,0.9636,0.9693,0.9029,0.9611,1713768.95099
2025-09-18,0.9634,0.9730,0.9391,0.9554,843248.91062
2025-09-19,0.9582,0.9935,0.8899,0.8962,864084.34362
2025-09-20,0.8980,0.9126,0.8839,0.8989,286103.64381
2025-09-21,0.9003,0.9145,0.8742,0.8808,400507.19616
2025-09-22,0.8771,0.8771,0.7736,0.7955,1407521.65237
2025-09-23,0.7955,0.8076,0.7717,0.7858,521528.73500
2025-09-24,0.7833,0.8107,0.7598,0.7882,591573.75784
2025-09-25,0.7879,0.7896,0.7200,0.7262,1383941.50982
2025-09-26,0.7308,0.7599,0.7210,0.7546,554944.94433
2025-09-27,0.7544,0.7544,0.7346,0.7369,277949.17386
2025-09-28,0.7347,0.7491,0.7100,0.7467,421543.59272
2025-09-29,0.7454,0.7455,0.6966,0.7284,1112372.99699
2025-09-30,0.7284,0.7284,0.6892,0.7277,636518.46896
2025-10-01,0.7292,0.7675,0.7134,0.7657,1098202.68121
2025-10-02,0.7654,0.7984,0.7575,0.7873,741589.90619
2025-10-03,0.7862,0.8007,0.7592,0.7865,1029675.30959
2025-10-04,0.7899,0.8011,0.7425,0.7551,639426.50862
